
Gurobi 12.0.3 (win64) logging started Tue Sep  8 01:44:07 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_variable\Swap_libre\Swap_variable_3estaciones_320kW_Descomp\station_3_d244_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26358 rows, 53707 columns and 243503 nonzeros
Model fingerprint: 0xcce2294c
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [8e-03, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23414 rows and 43747 columns
Presolve time: 0.25s
Presolved: 2944 rows, 9960 columns, 31817 nonzeros
Variable types: 824 continuous, 9136 integer (8566 binary)
Root relaxation presolved: 2944 rows, 9960 columns, 31817 nonzeros


Root relaxation: objective 1.957496e+05, 13443 iterations, 1.66 seconds (1.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  3503  2953 196500.114   22  119 234861.660 196499.042  16.3%   963  655s
  3527  2977 196499.042   26   99 234861.660 196499.042  16.3%   967  660s
  3550  3000 196511.781   25  138 234861.660 196499.042  16.3%   973  669s
  3552  3002 196514.487   26  140 234861.660 196499.042  16.3%   973  670s
  3579  3029 196499.042   20  166 234861.660 196499.042  16.3%   981  675s
  3612  3062 196499.042   38  167 234861.660 196499.042  16.3%   984  680s
  3649  3099 196499.042   24  114 234861.660 196499.042  16.3%   987  685s
  3671  3121 196499.042   28  131 234861.660 196499.042  16.3%   989  690s
  3710  3160 196505.237   28  166 234861.660 196499.042  16.3%   992  695s
  3724  3174 196499.042   25  170 234861.660 196499.042  16.3%   991  700s
  3762  3212 196499.042   28   84 234861.660 196499.042  16.3%   991  705s
  3796  3246 196499.042   24  174 234861.660 196499.042  16.3%   994  710s
  3831  3281 196512.594   25  140 234861.660 196499.042  16.3%   997  715s
  3847  3297 196505.301   32  179 234861.660 196499.042  16.3%   997  720s
  3880  3330 196499.042   26  104 234861.660 196499.042  16.3%  1001  725s
  3913  3363 196499.042   27  116 234861.660 196499.042  16.3%  1005  730s
  3930  3380 196499.042   29  173 234861.660 196499.042  16.3%  1009  735s
  3963  3413 196499.042   30  110 234861.660 196499.042  16.3%  1013  744s
  3967  3417 196507.449   32  171 234861.660 196499.042  16.3%  1013  745s
  4000  3450 196499.042   29  206 234861.660 196499.042  16.3%  1019  750s
  4040  3490 196499.042   27  111 234861.660 196499.042  16.3%  1021  755s
  4071  3521 196499.042   20  212 234861.660 196499.042  16.3%  1023  760s
  4103  3553 196499.042   28  102 234861.660 196499.042  16.3%  1024  765s
H 4114  3562                    234832.79536 196499.042  16.3%  1026  767s
  4114  3564 196542.912   18  263 234832.795 196499.042  16.3%  1026  775s
  4126  3576 196546.734   22  272 234832.795 196499.042  16.3%  1033  780s
  4147  3597 196499.042   21  218 234832.795 196499.042  16.3%  1040  785s
  4172  3622 196633.748   34  222 234832.795 196499.042  16.3%  1046  790s
  4198  3648 196534.300   36  287 234832.795 196499.042  16.3%  1050  795s
  4220  3670 196499.042   25  246 234832.795 196499.042  16.3%  1057  800s
  4241  3691 196499.042   22  210 234832.795 196499.042  16.3%  1063  805s
  4265  3715 196601.520   28  254 234832.795 196499.042  16.3%  1070  810s
  4295  3745 196570.191   28  278 234832.795 196499.042  16.3%  1073  815s
  4322  3772 196533.175   23  246 234832.795 196499.042  16.3%  1079  828s
  4329  3779 196499.042   24  144 234832.795 196499.042  16.3%  1080  830s
  4362  3812 196550.387   29  269 234832.795 196499.042  16.3%  1083  835s
  4393  3843 196499.042   22  161 234832.795 196499.042  16.3%  1087  840s
  4437  3887 196588.592   34  131 234832.795 196499.042  16.3%  1088  845s
  4468  3918 196499.042   24  210 234832.795 196499.042  16.3%  1090  850s
  4493  3943 196505.484   31  130 234832.795 196499.042  16.3%  1093  855s
  4520  3970 196499.042   28  225 234832.795 196499.042  16.3%  1096  860s
  4546  3996 196499.042   22   90 234832.795 196499.042  16.3%  1095  865s
  4566  4016 196499.042   27  102 234832.795 196499.042  16.3%  1097  870s
  4586  4036 196499.042   31  242 234832.795 196499.042  16.3%  1101  875s
  4607  4057 196579.534   21  239 234832.795 196499.042  16.3%  1104  880s
  4611  4061 196499.042   19  244 234832.795 196499.042  16.3%  1105  888s
  4616  4066 196527.612   21  316 234832.795 196499.042  16.3%  1105  890s
  4637  4087 196560.588   18  224 234832.795 196499.042  16.3%  1107  895s
  4658  4108 196563.573   22  174 234832.795 196499.042  16.3%  1109  900s
  4678  4128 196499.042   15  287 234832.795 196499.042  16.3%  1111  905s
  4699  4149 196499.042   22  162 234832.795 196499.042  16.3%  1111  910s
  4726  4176 196532.891   23  258 234832.795 196499.042  16.3%  1112  915s
  4751  4201 196499.042   25  142 234832.795 196499.042  16.3%  1111  920s
  4779  4229 196513.669   24  220 234832.795 196499.042  16.3%  1111  925s
  4803  4253 196499.042   25  121 234832.795 196499.042  16.3%  1114  930s
  4819  4269 196499.042   22  164 234832.795 196499.042  16.3%  1116  935s
  4835  4285 196499.042   24   97 234832.795 196499.042  16.3%  1120  941s
  4845  4295 196516.453   26  135 234832.795 196499.042  16.3%  1123  945s
  4865  4315 196547.617   21  215 234832.795 196499.042  16.3%  1126  950s
  4872  4322 196499.202   22  210 234832.795 196499.042  16.3%  1126  960s
  4895  4345 196499.042   28  189 234832.795 196499.042  16.3%  1126  965s
  4915  4365 196507.186   22  255 234832.795 196499.042  16.3%  1129  970s
  4936  4386 196499.042   30  162 234832.795 196499.042  16.3%  1132  975s
  4954  4404 196503.125   20  258 234832.795 196499.042  16.3%  1136  980s
  4983  4433 196631.382   25  171 234832.795 196499.042  16.3%  1138  985s
  5007  4457 196671.357   32  145 234832.795 196499.042  16.3%  1141  990s
  5032  4482 196499.310   28  154 234832.795 196499.042  16.3%  1144  995s
  5055  4505 196499.677   28  200 234832.795 196499.042  16.3%  1147 1003s
  5061  4511 196650.407   26  208 234832.795 196499.042  16.3%  1147 1005s
  5086  4536 196499.042   19  144 234832.795 196499.042  16.3%  1149 1010s
  5111  4561 196499.042   23  193 234832.795 196499.042  16.3%  1151 1015s
  5136  4586 196499.042   26  161 234832.795 196499.042  16.3%  1152 1020s
  5148  4598 196595.858   29  280 234832.795 196499.042  16.3%  1153 1035s
  5171  4621 196499.042   26  113 234832.795 196499.042  16.3%  1155 1040s
  5196  4646 196568.815   31  235 234832.795 196499.042  16.3%  1157 1045s
  5217  4667 196499.042   24  145 234832.795 196499.042  16.3%  1159 1050s
  5238  4688 196526.175   28  280 234832.795 196499.042  16.3%  1162 1055s
  5263  4713 196528.934   30  239 234832.795 196499.042  16.3%  1164 1060s
  5277  4727 196593.562   26  179 234832.795 196499.042  16.3%  1165 1065s
  5301  4751 196554.181   26  295 234832.795 196499.042  16.3%  1166 1070s
  5323  4773 196595.858   30  252 234832.795 196499.042  16.3%  1169 1075s
  5344  4794 196499.042   28  177 234832.795 196499.042  16.3%  1172 1080s
  5364  4814 196499.042   26  206 234832.795 196499.042  16.3%  1175 1085s
  5386  4836 196499.042   26  164 234832.795 196499.042  16.3%  1178 1090s
  5398  4848 196499.042   27  147 234832.795 196499.042  16.3%  1178 1099s
  5400  4850 196565.191   29  225 234832.795 196499.042  16.3%  1178 1100s
  5419  4869 196555.739   36  279 234832.795 196499.042  16.3%  1181 1105s
  5439  4889 196535.013   28  289 234832.795 196499.042  16.3%  1185 1110s
  5453  4903 196535.013   30  210 234832.795 196499.042  16.3%  1189 1115s
  5468  4918 196526.969   31  266 234832.795 196499.042  16.3%  1192 1120s
  5491  4941 196499.042   23  121 234832.795 196499.042  16.3%  1193 1125s
  5517  4967 196591.248   28  251 234832.795 196499.042  16.3%  1195 1130s
  5539  4989 196571.130   29  302 234832.795 196499.042  16.3%  1197 1135s
